"IDself","IDother","distance","age","gender","classNr","friendsIn","friendsOut","stdFriendsIn","percFriendsIn","Leadership","stdLeadership","Popularity","stdPopularity","percPopularity","EigenvectorCentrality","Betweenness","Smart","stdSmart","percSmart","Advice","stdAdvice","Help","stdHelp","Secret","stdSecret","Domninace","stdDomninace","Bullied","stdBullied","Bully","stdBully","friendship_nomination","pop_nomination","smart_nomination","sample"
10026,10070,2,15,"female",100,5,5,-0.523326396238968,0.277777777777778,1,-0.0759708327992328,12,1.75634536317577,0.666666666666667,0.385785750481864,0.00806100217864924,0,-1.07711164301823,0,0,-0.677569814266388,0,-1.59286157870004,0,-1.32826417338032,3,1.7212790256754,0,NA,0,NA,0,0,0,19
10026,10075,2,15,"female",100,5,5,-0.523326396238968,0.277777777777778,1,-0.0759708327992328,12,1.75634536317577,0.666666666666667,0.385785750481864,0.00806100217864924,0,-1.07711164301823,0,0,-0.677569814266388,0,-1.59286157870004,0,-1.32826417338032,3,1.7212790256754,0,NA,0,NA,0,0,0,19
10026,10081,0,15,"female",100,5,5,-0.523326396238968,0.277777777777778,1,-0.0759708327992328,12,1.75634536317577,0.666666666666667,0.385785750481864,0.00806100217864924,0,-1.07711164301823,0,0,-0.677569814266388,0,-1.59286157870004,0,-1.32826417338032,3,1.7212790256754,0,NA,0,NA,0,0,0,19
10026,10073,2,15,"female",100,5,5,-0.523326396238968,0.277777777777778,1,-0.0759708327992328,12,1.75634536317577,0.666666666666667,0.385785750481864,0.00806100217864924,0,-1.07711164301823,0,0,-0.677569814266388,0,-1.59286157870004,0,-1.32826417338032,3,1.7212790256754,0,NA,0,NA,0,0,0,19
10026,10015,1,15,"female",100,5,5,-0.523326396238968,0.277777777777778,1,-0.0759708327992328,12,1.75634536317577,0.666666666666667,0.385785750481864,0.00806100217864924,0,-1.07711164301823,0,0,-0.677569814266388,0,-1.59286157870004,0,-1.32826417338032,3,1.7212790256754,0,NA,0,NA,1,0,0,19
10026,10053,2,15,"female",100,5,5,-0.523326396238968,0.277777777777778,1,-0.0759708327992328,12,1.75634536317577,0.666666666666667,0.385785750481864,0.00806100217864924,0,-1.07711164301823,0,0,-0.677569814266388,0,-1.59286157870004,0,-1.32826417338032,3,1.7212790256754,0,NA,0,NA,0,0,0,19
10026,10046,2,15,"female",100,5,5,-0.523326396238968,0.277777777777778,1,-0.0759708327992328,12,1.75634536317577,0.666666666666667,0.385785750481864,0.00806100217864924,0,-1.07711164301823,0,0,-0.677569814266388,0,-1.59286157870004,0,-1.32826417338032,3,1.7212790256754,0,NA,0,NA,0,0,0,19
10026,10085,0,15,"female",100,5,5,-0.523326396238968,0.277777777777778,1,-0.0759708327992328,12,1.75634536317577,0.666666666666667,0.385785750481864,0.00806100217864924,0,-1.07711164301823,0,0,-0.677569814266388,0,-1.59286157870004,0,-1.32826417338032,3,1.7212790256754,0,NA,0,NA,0,0,0,19
10042,10026,2,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10035,1,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,1,0,19
10042,10088,2,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10083,2,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10010,3,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10019,2,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,1,1,19
10042,10063,1,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,0,1,19
10042,10079,2,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10087,2,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10099,3,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10070,1,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,0,0,19
10042,10075,2,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10081,0,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10073,1,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,0,1,19
10042,10015,3,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,1,1,19
10042,10053,2,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,1,19
10042,10046,3,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10042,10085,0,14,"male",100,10,7,1.2522453052861,0.555555555555556,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,0.49203137516211,0,4,0.0873333764609373,0.222222222222222,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10035,10026,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,1,0,19
10035,10042,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,1,0,19
10035,10088,2,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,0,0,19
10035,10083,2,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,0,0,19
10035,10010,2,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,0,0,0,19
10035,10019,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,1,0,19
10035,10063,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,1,0,19
10035,10079,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,0,0,19
10035,10087,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,1,0,19
10035,10099,2,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,0,0,19
10035,10070,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,1,0,19
10035,10075,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,0,0,19
10035,10081,0,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,0,0,0,19
10035,10073,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,1,1,19
10035,10015,2,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,1,0,19
10035,10053,1,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,0,0,19
10035,10046,2,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,1,0,0,19
10035,10085,0,14,"male",100,11,16,1.60735964559112,0.611111111111111,1,-0.0759708327992328,7,0.746951476293145,0.388888888888889,1,0.234204793028322,3,-0.203777878408854,0.166666666666667,0,-0.677569814266388,3,0.35758117072858,2,0.0340580557277006,2,0.881630720467888,0,NA,0,NA,0,0,0,19
10088,10026,3,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,1,0,19
10088,10042,2,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,1,0,19
10088,10035,2,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,1,0,19
10088,10083,1,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,1,0,0,19
10088,10010,3,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,0,0,19
10088,10019,2,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,1,0,19
10088,10063,2,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,1,0,1,19
10088,10079,2,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,0,1,19
10088,10087,3,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,1,0,19
10088,10099,2,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,0,0,19
10088,10070,1,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,1,0,0,19
10088,10075,2,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,0,1,19
10088,10081,0,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,0,0,19
10088,10073,1,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,1,0,1,19
10088,10015,2,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,1,0,19
10088,10053,1,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,1,0,1,19
10088,10046,2,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,0,0,19
10088,10085,0,15,"male",100,6,6,-0.168212055933954,0.333333333333333,1,-0.0759708327992328,0,-0.666199965342534,0,0.51515278010243,0.00893246187363834,6,0.669555886200519,0.333333333333333,2,-0.100914653188611,3,0.35758117072858,2,0.0340580557277006,0,-0.797665889947137,0,NA,0,NA,0,0,0,19
10083,10026,2,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,1,0,19
10083,10042,2,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10083,10035,2,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10083,10088,1,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,0,1,19
10083,10010,2,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,1,19
10083,10019,2,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,1,1,19
10083,10063,2,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10083,10079,1,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,0,1,19
10083,10087,2,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,1,0,19
10083,10099,2,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,0,0,19
10083,10070,2,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10083,10075,1,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,0,0,19
10083,10081,0,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,0,0,0,19
10083,10073,1,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,0,0,19
10083,10015,1,15,"male",100,7,11,0.18690228437106,0.388888888888889,0,-0.379854163996164,0,-0.666199965342534,0,0.656451727511489,0.0627450980392157,6,0.669555886200519,0.333333333333333,5,0.764068088428055,3,0.35758117072858,2,0.0340580557277006,1,0.0419824152603757,0,NA,0,NA,1,1,0,19
