"ID","participantNr","gender","IOS","treatment","classR","otherNr","age","self_popularity","std_self_popularity","self_indegree","std_self_indegree","self_smart","std_self_smart","eigenCentralitySelf","BetweenesSelf","distance","friends_xy","popular_xy","smart_xy","other_p_indegree","std_other_p_indegree","other_p_popularity","std_other_p_popularity","other_p_smart","std_other_p_smart","eigenCentralityOther","BetweenesOther","perc_self_indegree","perc_self_popularity","perc_self_smart","perc_other_p_indegree","perc_other_p_popularity","other_smart","perc_other_smart","friendANDnonFriend","diffPeers","friend","non_na_count","mean_s"
8,10046,"female",2,0,100,10026,15,0,-0.666199965342534,8,0.542016624676074,1,-0.786000388148436,0.503568693499926,0.0261437908496732,2,0,1,0,5,-0.523326396238968,12,1.75634536317577,NA,-1.07711164301823,0.385785750481864,0.00806100217864924,0.444444444444444,0,0.0555555555555556,0.277777777777778,0.666666666666667,0,0,1,1,0,5,0.370682738314317
8,10046,"female",5,1,100,10087,15,0,-0.666199965342534,8,0.542016624676074,1,-0.786000388148436,0.503568693499926,0.0261437908496732,1,1,1,0,5,-0.523326396238968,8,0.94883025366967,NA,-1.07711164301823,0.372150251504093,0.0269063180827887,0.444444444444444,0,0.0555555555555556,0.277777777777778,0.444444444444444,0,0,1,1,1,5,0.215324675324675
9,10042,"male",5,1,100,10035,14,7,0.746951476293145,10,1.2522453052861,4,0.0873333764609373,0.49203137516211,0,1,1,1,0,11,1.60735964559112,7,0.746951476293145,NA,-0.203777878408854,1,0.234204793028322,0.555555555555556,0.388888888888889,0.222222222222222,0.611111111111111,0.388888888888889,3,0.166666666666667,0,1,1,5,0.346536796536797
9,10042,"male",2,0,100,10019,14,7,0.746951476293145,10,1.2522453052861,4,0.0873333764609373,0.49203137516211,0,2,1,1,1,9,0.897130964981089,15,2.36198169530535,NA,2.41622341541927,0.598761758458581,0.0274509803921569,0.555555555555556,0.388888888888889,0.222222222222222,0.5,0.833333333333333,12,0.666666666666667,0,1,0,5,0.200412087912088
10,10079,"male",2,0,100,10042,15,0,-0.666199965342534,8,0.542016624676074,4,0.0873333764609373,0.616461734267115,0.118736383442266,2,1,0,0,10,1.2522453052861,7,0.746951476293145,NA,0.0873333764609373,0.49203137516211,0,0.444444444444444,0,0.222222222222222,0.555555555555556,0.388888888888889,4,0.222222222222222,0,1,0,4,0.1
10,10079,"male",5,1,100,10035,15,0,-0.666199965342534,8,0.542016624676074,4,0.0873333764609373,0.616461734267115,0.118736383442266,1,1,0,0,11,1.60735964559112,7,0.746951476293145,NA,-0.203777878408854,1,0.234204793028322,0.444444444444444,0,0.222222222222222,0.611111111111111,0.388888888888889,3,0.166666666666667,0,1,1,5,0
11,10019,"male",5,1,100,10035,16,15,2.36198169530535,9,0.897130964981089,12,2.41622341541927,0.598761758458581,0.0274509803921569,1,1,0,1,11,1.60735964559112,7,0.746951476293145,NA,-0.203777878408854,1,0.234204793028322,0.5,0.833333333333333,0.666666666666667,0.611111111111111,0.388888888888889,3,0.166666666666667,1,1,1,5,0.151904761904762
11,10019,"male",2,0,100,10042,16,15,2.36198169530535,9,0.897130964981089,12,2.41622341541927,0.598761758458581,0.0274509803921569,2,0,0,1,10,1.2522453052861,7,0.746951476293145,NA,0.0873333764609373,0.49203137516211,0,0.5,0.833333333333333,0.666666666666667,0.555555555555556,0.388888888888889,4,0.222222222222222,1,1,0,5,0.0803921568627452
12,10083,"male",2,0,100,10042,15,0,-0.666199965342534,7,0.18690228437106,6,0.669555886200519,0.656451727511489,0.0627450980392157,2,0,0,0,10,1.2522453052861,7,0.746951476293145,NA,0.0873333764609373,0.49203137516211,0,0.388888888888889,0,0.333333333333333,0.555555555555556,0.388888888888889,4,0.222222222222222,1,1,0,5,0
12,10083,"male",5,1,100,10073,15,0,-0.666199965342534,7,0.18690228437106,6,0.669555886200519,0.656451727511489,0.0627450980392157,1,1,0,0,10,1.2522453052861,2,-0.262442410589483,NA,1.83400090567968,0.885117766150152,0.0698257080610022,0.388888888888889,0,0.333333333333333,0.555555555555556,0.111111111111111,10,0.555555555555556,1,1,1,5,0.2
13,10073,"male",5,1,100,10042,14,2,-0.262442410589483,10,1.2522453052861,10,1.83400090567968,0.885117766150152,0.0698257080610022,1,1,1,1,10,1.2522453052861,7,0.746951476293145,NA,0.0873333764609373,0.49203137516211,0,0.555555555555556,0.111111111111111,0.555555555555556,0.555555555555556,0.388888888888889,4,0.222222222222222,1,1,1,5,0.184277360066834
13,10073,"male",2,0,100,10079,14,2,-0.262442410589483,10,1.2522453052861,10,1.83400090567968,0.885117766150152,0.0698257080610022,2,0,0,0,8,0.542016624676074,0,-0.666199965342534,NA,0.0873333764609373,0.616461734267115,0.118736383442266,0.555555555555556,0.111111111111111,0.555555555555556,0.444444444444444,0,4,0.222222222222222,1,1,0,5,0.104385964912281
14,10026,"female",2,0,100,10099,15,12,1.75634536317577,5,-0.523326396238968,0,-1.07711164301823,0.385785750481864,0.00806100217864924,3,0,0,0,6,-0.168212055933954,0,-0.666199965342534,NA,-0.494889133278645,0.450261718079341,0.00261437908496732,0.277777777777778,0.666666666666667,0,0.333333333333333,0,2,0.111111111111111,1,1,0,5,0.455824175824176
14,10026,"female",5,1,100,10087,15,12,1.75634536317577,5,-0.523326396238968,0,-1.07711164301823,0.385785750481864,0.00806100217864924,1,1,0,0,5,-0.523326396238968,8,0.94883025366967,NA,-1.07711164301823,0.372150251504093,0.0269063180827887,0.277777777777778,0.666666666666667,0,0.277777777777778,0.444444444444444,0,0,1,1,1,5,0.431111111111111
15,10035,"male",5,1,100,10042,14,7,0.746951476293145,11,1.60735964559112,3,-0.203777878408854,1,0.234204793028322,1,1,1,0,10,1.2522453052861,7,0.746951476293145,NA,0.0873333764609373,0.49203137516211,0,0.611111111111111,0.388888888888889,0.166666666666667,0.555555555555556,0.388888888888889,4,0.222222222222222,0,1,1,5,0.18843137254902
15,10035,"male",2,0,100,10083,14,7,0.746951476293145,11,1.60735964559112,3,-0.203777878408854,1,0.234204793028322,2,1,0,0,7,0.18690228437106,0,-0.666199965342534,NA,0.669555886200519,0.656451727511489,0.0627450980392157,0.611111111111111,0.388888888888889,0.166666666666667,0.388888888888889,0,6,0.333333333333333,0,1,0,3,0.201754385964912
16,10053,"male",2,0,100,10042,14,0,-0.666199965342534,10,1.2522453052861,9,1.54288965080989,0.973874954046453,0.11437908496732,2,1,1,0,10,1.2522453052861,7,0.746951476293145,NA,0.0873333764609373,0.49203137516211,0,0.555555555555556,0,0.5,0.555555555555556,0.388888888888889,4,0.222222222222222,0,1,0,5,0.367293447293447
16,10053,"male",5,1,100,10035,14,0,-0.666199965342534,10,1.2522453052861,9,1.54288965080989,0.973874954046453,0.11437908496732,1,1,1,0,11,1.60735964559112,7,0.746951476293145,NA,-0.203777878408854,1,0.234204793028322,0.555555555555556,0,0.5,0.611111111111111,0.388888888888889,3,0.166666666666667,0,1,1,5,0.37054945054945
17,10085,"female",5,1,100,10046,14,0,-0.666199965342534,3,-1.233555076849,1,-0.786000388148436,0,0,0,0,0,0,8,0.542016624676074,0,-0.666199965342534,NA,-0.786000388148436,0.503568693499926,0.0261437908496732,0.166666666666667,0,0.0555555555555556,0.444444444444444,0,1,0.0555555555555556,0,1,0,5,0.442424242424242
17,10085,"female",2,0,100,10026,14,0,-0.666199965342534,3,-1.233555076849,1,-0.786000388148436,0,0,0,0,0,0,5,-0.523326396238968,12,1.75634536317577,NA,-1.07711164301823,0.385785750481864,0.00806100217864924,0.166666666666667,0,0.0555555555555556,0.277777777777778,0.666666666666667,0,0,0,1,0,5,0
18,10136,"male",5,1,101,10117,16,0,-0.633597648089895,1,-2.33891894519894,15,0.890768418995923,1.66563551786369e-17,0,0,1,0,0,9,0.762410042910151,0,-0.633597648089895,NA,-0.0896039238043237,0.212032119825086,0.00192113882590073,0.0357142857142857,0,0.535714285714286,0.321428571428571,0,9,0.321428571428571,1,1,0,5,0
18,10136,"male",2,0,101,10171,16,0,-0.633597648089895,1,-2.33891894519894,15,0.890768418995923,1.66563551786369e-17,0,0,0,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.0357142857142857,0,0.535714285714286,0.25,0.0714285714285714,4,0.142857142857143,1,1,0,5,0.125
19,10129,"female",4,0,101,10142,16,3,0.035999866368744,5,-0.788254451144394,17,1.21755919992934,0.142296239528891,0,4,0,0,0,8,0.374743919396515,0,-0.633597648089895,NA,-0.906580876137863,0.0158884425498466,0,0.178571428571429,0.107142857142857,0.607142857142857,0.285714285714286,0,4,0.142857142857143,1,1,0,5,0.242465834818776
19,10129,"female",6,1,101,10110,16,3,0.035999866368744,5,-0.788254451144394,17,1.21755919992934,0.142296239528891,0,1,1,0,1,7,-0.0129222041171212,0,-0.633597648089895,NA,2.524722323663,0.381574138859484,0.0650604686318972,0.178571428571429,0.107142857142857,0.607142857142857,0.25,0,25,0.892857142857143,1,1,1,4,0.4125
20,10142,"female",4,1,101,10172,16,0,-0.633597648089895,8,0.374743919396515,4,-0.906580876137863,0.0158884425498466,0,1,1,0,1,7,-0.0129222041171212,0,-0.633597648089895,NA,-0.252999314271032,0.0747253899932659,0.182539682539683,0.285714285714286,0,0.142857142857143,0.25,0,8,0.285714285714286,1,1,1,3,0.333333333333333
20,10142,"female",1,0,101,10133,16,0,-0.633597648089895,8,0.374743919396515,4,-0.906580876137863,0.0158884425498466,0,5,0,0,0,6,-0.400588327630757,4,0.259199037854957,NA,-0.252999314271032,0.215908095020506,0.0167989417989418,0.285714285714286,0,0.142857142857143,0.214285714285714,0.142857142857143,8,0.285714285714286,1,1,0,4,0.243452380952381
21,10165,"female",3,0,101,10133,16,0,-0.633597648089895,5,-0.788254451144394,14,0.727373028529216,0.306589803334284,0.0241874527588813,3,0,0,1,6,-0.400588327630757,4,0.259199037854957,NA,-0.252999314271032,0.215908095020506,0.0167989417989418,0.178571428571429,0,0.5,0.214285714285714,0.142857142857143,8,0.285714285714286,1,1,0,4,0.622222222222222
21,10165,"female",4,1,101,10138,16,0,-0.633597648089895,5,-0.788254451144394,14,0.727373028529216,0.306589803334284,0.0241874527588813,1,1,1,1,14,2.70074066047833,15,2.7143899242033,NA,0.563977638062508,1,0.489230478516193,0.178571428571429,0,0.5,0.5,0.535714285714286,13,0.464285714285714,1,1,1,5,0.322655122655123
22,10124,"female",5,1,101,10128,16,0,-0.633597648089895,6,-0.400588327630757,23,2.19793154272959,0.270285109491335,0.0225206891873559,1,1,0,0,8,0.374743919396515,0,-0.633597648089895,NA,-0.743185485671155,0.38769163222127,0.048821152392581,0.214285714285714,0,0.821428571428571,0.285714285714286,0,5,0.178571428571429,1,1,1,5,0.1
22,10124,"female",1,0,101,10142,16,0,-0.633597648089895,6,-0.400588327630757,23,2.19793154272959,0.270285109491335,0.0225206891873559,4,0,0,0,8,0.374743919396515,0,-0.633597648089895,NA,-0.906580876137863,0.0158884425498466,0,0.214285714285714,0,0.821428571428571,0.285714285714286,0,4,0.142857142857143,1,1,0,5,0.0666666666666666
23,10123,"female",1,0,101,10142,16,3,0.035999866368744,10,1.15007616642379,4,-0.906580876137863,1.66563551786369e-17,0,0,0,0,0,8,0.374743919396515,0,-0.633597648089895,NA,-0.906580876137863,0.0158884425498466,0,0.357142857142857,0.107142857142857,0.142857142857143,0.285714285714286,0,4,0.142857142857143,0,1,0,5,0.170427350427351
23,10123,"female",6,1,101,10138,16,3,0.035999866368744,10,1.15007616642379,4,-0.906580876137863,1.66563551786369e-17,0,0,0,1,0,14,2.70074066047833,15,2.7143899242033,NA,0.563977638062508,1,0.489230478516193,0.357142857142857,0.107142857142857,0.142857142857143,0.5,0.535714285714286,13,0.464285714285714,0,1,0,5,0.126086956521739
24,10172,"female",6,1,101,10135,16,0,-0.633597648089895,7,-0.0129222041171212,8,-0.252999314271032,0.0747253899932659,0.182539682539683,1,1,0,0,8,0.374743919396515,1,-0.410398476603682,NA,0.4005822475958,0.13693812003998,0.0201058201058201,0.25,0,0.285714285714286,0.285714285714286,0.0357142857142857,12,0.428571428571429,1,1,1,4,0
24,10172,"female",1,0,101,10133,16,0,-0.633597648089895,7,-0.0129222041171212,8,-0.252999314271032,0.0747253899932659,0.182539682539683,4,0,0,0,6,-0.400588327630757,4,0.259199037854957,NA,-0.252999314271032,0.215908095020506,0.0167989417989418,0.25,0,0.285714285714286,0.214285714285714,0.142857142857143,8,0.285714285714286,1,1,0,5,0.2
25,10135,"female",2,0,101,10175,16,1,-0.410398476603682,8,0.374743919396515,12,0.4005822475958,0.13693812003998,0.0201058201058201,3,0,1,0,7,-0.0129222041171212,10,1.59839406677224,NA,-0.252999314271032,0.93352752309253,0.0368437118437118,0.285714285714286,0.0357142857142857,0.428571428571429,0.25,0.357142857142857,8,0.285714285714286,1,1,0,5,0.17
25,10135,"female",7,1,101,10179,16,1,-0.410398476603682,8,0.374743919396515,12,0.4005822475958,0.13693812003998,0.0201058201058201,1,1,0,0,6,-0.400588327630757,0,-0.633597648089895,NA,-0.579790095204447,0.22030819001218,0.0425925925925926,0.285714285714286,0.0357142857142857,0.428571428571429,0.214285714285714,0,6,0.214285714285714,1,1,1,5,0.05
26,10141,"male",6,1,101,10171,16,6,0.705597380827384,7,-0.0129222041171212,5,-0.743185485671155,0.803710141056936,0,1,1,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.25,0.214285714285714,0.178571428571429,0.25,0.0714285714285714,4,0.142857142857143,1,1,1,5,0.171428571428572
26,10141,"male",2,0,101,10117,16,6,0.705597380827384,7,-0.0129222041171212,5,-0.743185485671155,0.803710141056936,0,4,0,0,0,9,0.762410042910151,0,-0.633597648089895,NA,-0.0896039238043237,0.212032119825086,0.00192113882590073,0.25,0.214285714285714,0.178571428571429,0.321428571428571,0,9,0.321428571428571,1,1,0,5,0.272402597402598
27,10117,"male",1,0,101,10171,16,0,-0.633597648089895,9,0.762410042910151,9,-0.0896039238043237,0.212032119825086,0.00192113882590073,4,0,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.321428571428571,0,0.321428571428571,0.25,0.0714285714285714,4,0.142857142857143,0,1,0,10,0.250373931623932
27,10117,"male",3,1,101,10125,16,0,-0.633597648089895,9,0.762410042910151,9,-0.0896039238043237,0.212032119825086,0.00192113882590073,1,1,0,0,8,0.374743919396515,0,-0.633597648089895,NA,0.890768418995923,0.335361629011692,0.0759893986084462,0.321428571428571,0,0.321428571428571,0.285714285714286,0,15,0.535714285714286,0,1,1,10,0.147122807017544
28,10117,"male",2,1,101,10125,16,0,-0.633597648089895,9,0.762410042910151,9,-0.0896039238043237,0.212032119825086,0.00192113882590073,1,1,0,0,8,0.374743919396515,0,-0.633597648089895,NA,0.890768418995923,0.335361629011692,0.0759893986084462,0.321428571428571,0,0.321428571428571,0.285714285714286,0,15,0.535714285714286,0,1,1,10,0.147122807017544
28,10117,"male",7,0,101,10171,16,0,-0.633597648089895,9,0.762410042910151,9,-0.0896039238043237,0.212032119825086,0.00192113882590073,4,0,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.321428571428571,0,0.321428571428571,0.25,0.0714285714285714,4,0.142857142857143,0,1,0,10,0.250373931623932
29,10175,"female",1,0,101,10142,16,10,1.59839406677224,7,-0.0129222041171212,8,-0.252999314271032,0.93352752309253,0.0368437118437118,4,0,0,0,8,0.374743919396515,0,-0.633597648089895,NA,-0.906580876137863,0.0158884425498466,0,0.25,0.357142857142857,0.285714285714286,0.285714285714286,0,4,0.142857142857143,1,1,0,5,0
29,10175,"female",2,1,101,10138,16,10,1.59839406677224,7,-0.0129222041171212,8,-0.252999314271032,0.93352752309253,0.0368437118437118,1,1,1,1,14,2.70074066047833,15,2.7143899242033,NA,0.563977638062508,1,0.489230478516193,0.25,0.357142857142857,0.285714285714286,0.5,0.535714285714286,13,0.464285714285714,1,1,1,5,0.142857142857143
30,10185,"male",2,0,101,10117,16,5,0.48239820934117,7,-0.0129222041171212,5,-0.743185485671155,0.803710141056935,0,4,0,0,0,9,0.762410042910151,0,-0.633597648089895,NA,-0.0896039238043237,0.212032119825086,0.00192113882590073,0.25,0.178571428571429,0.178571428571429,0.321428571428571,0,9,0.321428571428571,1,1,0,4,0.277380952380953
30,10185,"male",5,1,101,10171,16,5,0.48239820934117,7,-0.0129222041171212,5,-0.743185485671155,0.803710141056935,0,1,1,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.25,0.178571428571429,0.178571428571429,0.25,0.0714285714285714,4,0.142857142857143,1,1,1,5,0.203502415458937
31,10125,"male",4,1,101,10117,16,0,-0.633597648089895,8,0.374743919396515,15,0.890768418995923,0.335361629011692,0.0759893986084462,1,1,0,0,9,0.762410042910151,0,-0.633597648089895,NA,-0.0896039238043237,0.212032119825086,0.00192113882590073,0.285714285714286,0,0.535714285714286,0.321428571428571,0,9,0.321428571428571,1,1,1,5,0.257142857142857
31,10125,"male",2,0,101,10171,16,0,-0.633597648089895,8,0.374743919396515,15,0.890768418995923,0.335361629011692,0.0759893986084462,3,0,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.285714285714286,0,0.535714285714286,0.25,0.0714285714285714,4,0.142857142857143,1,1,0,5,0.416493506493506
32,10107,"male",1,0,101,10171,17,3,0.035999866368744,7,-0.0129222041171212,9,-0.0896039238043237,0.353127829584648,0.00672568172568173,2,0,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.25,0.107142857142857,0.321428571428571,0.25,0.0714285714285714,4,0.142857142857143,1,1,0,5,0.224957264957265
32,10107,"male",3,1,101,10192,17,3,0.035999866368744,7,-0.0129222041171212,9,-0.0896039238043237,0.353127829584648,0.00672568172568173,1,1,1,0,8,0.374743919396515,7,0.928796552313597,NA,-0.906580876137863,0.979369653453121,0.0521672771672772,0.25,0.107142857142857,0.321428571428571,0.285714285714286,0.25,4,0.142857142857143,1,1,1,5,0.262380952380952
33,10127,"male",3,1,101,10192,17,4,0.259199037854957,6,-0.400588327630757,3,-1.06997626660457,0.30014224522034,0.0390822140822141,2,0,0,0,8,0.374743919396515,7,0.928796552313597,NA,-0.906580876137863,0.979369653453121,0.0521672771672772,0.214285714285714,0.142857142857143,0.107142857142857,0.285714285714286,0.25,4,0.142857142857143,0,1,0,5,0.107142857142857
33,10127,"male",4,0,101,10171,17,4,0.259199037854957,6,-0.400588327630757,3,-1.06997626660457,0.30014224522034,0.0390822140822141,3,0,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.214285714285714,0.142857142857143,0.107142857142857,0.25,0.0714285714285714,4,0.142857142857143,0,1,0,5,0.144642857142857
34,10145,"female",2,0,101,10133,19,0,-0.633597648089895,4,-1.17592057465803,4,-0.906580876137863,0.0158884425498466,0,5,0,0,0,6,-0.400588327630757,4,0.259199037854957,NA,-0.252999314271032,0.215908095020506,0.0167989417989418,0.142857142857143,0,0.142857142857143,0.214285714285714,0.142857142857143,8,0.285714285714286,1,1,0,4,0.0625
34,10145,"female",6,1,101,10172,19,0,-0.633597648089895,4,-1.17592057465803,4,-0.906580876137863,0.0158884425498466,0,1,1,0,0,7,-0.0129222041171212,0,-0.633597648089895,NA,-0.252999314271032,0.0747253899932659,0.182539682539683,0.142857142857143,0,0.142857142857143,0.25,0,8,0.285714285714286,1,1,1,5,0.203333333333333
35,10151,"female",5,1,101,10172,16,0,-0.633597648089895,5,-0.788254451144394,9,-0.0896039238043237,0.0158884425498466,0,1,1,0,1,7,-0.0129222041171212,0,-0.633597648089895,NA,-0.252999314271032,0.0747253899932659,0.182539682539683,0.178571428571429,0,0.321428571428571,0.25,0,8,0.285714285714286,1,1,1,5,0.158823529411765
35,10151,"female",4,0,101,10133,16,0,-0.633597648089895,5,-0.788254451144394,9,-0.0896039238043237,0.0158884425498466,0,5,0,0,0,6,-0.400588327630757,4,0.259199037854957,NA,-0.252999314271032,0.215908095020506,0.0167989417989418,0.178571428571429,0,0.321428571428571,0.214285714285714,0.142857142857143,8,0.285714285714286,1,1,0,5,0.145670498084291
36,10149,"male",1,0,101,10117,17,18,3.38398743866194,8,0.374743919396515,5,-0.743185485671155,0.93352752309253,0.0368437118437118,3,0,0,1,9,0.762410042910151,0,-0.633597648089895,NA,-0.0896039238043237,0.212032119825086,0.00192113882590073,0.285714285714286,0.642857142857143,0.178571428571429,0.321428571428571,0,9,0.321428571428571,1,1,0,5,0.06
36,10149,"male",2,1,101,10171,17,18,3.38398743866194,8,0.374743919396515,5,-0.743185485671155,0.93352752309253,0.0368437118437118,1,1,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.285714285714286,0.642857142857143,0.178571428571429,0.25,0.0714285714285714,4,0.142857142857143,1,1,1,5,0.220634920634921
37,10110,"female",6,1,101,10138,17,0,-0.633597648089895,7,-0.0129222041171212,25,2.524722323663,0.381574138859484,0.0650604686318972,1,1,1,1,14,2.70074066047833,15,2.7143899242033,NA,0.563977638062508,1,0.489230478516193,0.25,0,0.892857142857143,0.5,0.535714285714286,13,0.464285714285714,1,1,1,5,0.271798418972332
37,10110,"female",2,0,101,10142,17,0,-0.633597648089895,7,-0.0129222041171212,25,2.524722323663,0.381574138859484,0.0650604686318972,3,0,0,0,8,0.374743919396515,0,-0.633597648089895,NA,-0.906580876137863,0.0158884425498466,0,0.25,0,0.892857142857143,0.285714285714286,0,4,0.142857142857143,1,1,0,5,0.154722222222222
38,10134,"female",4,0,101,10133,17,0,-0.633597648089895,6,-0.400588327630757,23,2.19793154272959,0.316290457834799,0.226303854875283,3,1,0,0,6,-0.400588327630757,4,0.259199037854957,NA,-0.252999314271032,0.215908095020506,0.0167989417989418,0.214285714285714,0,0.821428571428571,0.214285714285714,0.142857142857143,8,0.285714285714286,0,1,0,5,0.341666666666667
38,10134,"female",4,1,101,10138,17,0,-0.633597648089895,6,-0.400588327630757,23,2.19793154272959,0.316290457834799,0.226303854875283,1,1,0,1,14,2.70074066047833,15,2.7143899242033,NA,0.563977638062508,1,0.489230478516193,0.214285714285714,0,0.821428571428571,0.5,0.535714285714286,13,0.464285714285714,0,1,1,5,0.31547619047619
39,10128,"female",6,1,101,10133,17,0,-0.633597648089895,8,0.374743919396515,5,-0.743185485671155,0.38769163222127,0.048821152392581,1,1,0,1,6,-0.400588327630757,4,0.259199037854957,NA,-0.252999314271032,0.215908095020506,0.0167989417989418,0.285714285714286,0,0.178571428571429,0.214285714285714,0.142857142857143,8,0.285714285714286,1,1,1,5,0.493333333333333
39,10128,"female",4,0,101,10142,17,0,-0.633597648089895,8,0.374743919396515,5,-0.743185485671155,0.38769163222127,0.048821152392581,4,0,0,0,8,0.374743919396515,0,-0.633597648089895,NA,-0.906580876137863,0.0158884425498466,0,0.285714285714286,0,0.178571428571429,0.285714285714286,0,4,0.142857142857143,1,1,0,5,0.186666666666667
40,10119,"male",2,0,101,10171,16,0,-0.633597648089895,5,-0.788254451144394,9,-0.0896039238043237,0.212032119825086,0.00192113882590073,4,0,0,0,7,-0.0129222041171212,2,-0.187199305117469,NA,-0.906580876137863,0.803710141056936,0,0.178571428571429,0,0.321428571428571,0.25,0.0714285714285714,4,0.142857142857143,1,1,0,5,0.252380952380952
40,10119,"male",5,1,101,10117,16,0,-0.633597648089895,5,-0.788254451144394,9,-0.0896039238043237,0.212032119825086,0.00192113882590073,1,1,0,0,9,0.762410042910151,0,-0.633597648089895,NA,-0.0896039238043237,0.212032119825086,0.00192113882590073,0.178571428571429,0,0.321428571428571,0.321428571428571,0,9,0.321428571428571,1,1,1,5,0.273809523809524
41,10133,"female",5,1,101,10128,16,4,0.259199037854957,6,-0.400588327630757,8,-0.252999314271032,0.215908095020506,0.0167989417989418,1,1,0,0,8,0.374743919396515,0,-0.633597648089895,NA,-0.743185485671155,0.38769163222127,0.048821152392581,0.214285714285714,0.142857142857143,0.285714285714286,0.285714285714286,0,5,0.178571428571429,1,1,1,4,0.12987012987013
41,10133,"female",2,0,101,10142,16,4,0.259199037854957,6,-0.400588327630757,8,-0.252999314271032,0.215908095020506,0.0167989417989418,5,0,0,0,8,0.374743919396515,0,-0.633597648089895,NA,-0.906580876137863,0.0158884425498466,0,0.214285714285714,0.142857142857143,0.285714285714286,0.285714285714286,0,4,0.142857142857143,1,1,0,5,0.130555555555556
42,10179,"female",1,0,101,10175,17,0,-0.633597648089895,6,-0.400588327630757,6,-0.579790095204447,0.22030819001218,0.0425925925925926,3,0,0,0,7,-0.0129222041171212,10,1.59839406677224,NA,-0.252999314271032,0.93352752309253,0.0368437118437118,0.214285714285714,0,0.214285714285714,0.25,0.357142857142857,8,0.285714285714286,1,1,0,5,0.263888888888889
42,10179,"female",5,1,101,10110,17,0,-0.633597648089895,6,-0.400588327630757,6,-0.579790095204447,0.22030819001218,0.0425925925925926,1,1,0,1,7,-0.0129222041171212,0,-0.633597648089895,NA,2.524722323663,0.381574138859484,0.0650604686318972,0.214285714285714,0,0.214285714285714,0.25,0,25,0.892857142857143,1,1,1,4,0.18968253968254
43,10749,"male",2,1,107,10729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.12077379475064,3,0.183552428968166,NA,1.82057214159881,1,0.3,NA,NA,NA,0.533333333333333,0.2,12,0.8,0,1,NA,4,0.373832866479925
43,10749,"male",6,0,107,10761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1.04605554176726,1,-0.323401898658197,NA,-0.408699868522182,0.0485443381670594,0,NA,NA,NA,0.133333333333333,0.0666666666666667,4,0.266666666666667,0,1,NA,4,0.0666666666666667
44,10417,"male",5,1,104,10422,15,1,-0.432346015273735,7,1.03996496411694,13,3.38928965198431,0.934514666855187,0.279040404040404,1,1,0,0,7,1.03996496411694,7,1.00880736897205,NA,-0.607514182902848,0.864469867176776,0.0404040404040404,0.583333333333333,0.0833333333333333,1.08333333333333,0.583333333333333,0.583333333333333,3,0.25,1,1,1,4,0.265873015873016
44,10417,"male",1,0,104,10490,15,1,-0.432346015273735,7,1.03996496411694,13,3.38928965198431,0.934514666855187,0.279040404040404,3,0,0,0,3,-0.753078077463994,0,-0.672538245981366,NA,-0.207833799414132,0.0191751574722574,0,0.583333333333333,0.0833333333333333,1.08333333333333,0.25,0,4,0.333333333333333,1,1,0,5,0.36515406162465
45,10411,"male",1,0,104,10490,15,10,1.72938406109494,7,1.03996496411694,5,0.191846584074584,0.953564039425747,0.0795454545454545,4,0,0,1,3,-0.753078077463994,0,-0.672538245981366,NA,-0.207833799414132,0.0191751574722574,0,0.583333333333333,0.833333333333333,0.416666666666667,0.25,0,4,0.333333333333333,1,1,0,5,0.21461038961039
45,10411,"male",7,1,104,10417,15,10,1.72938406109494,7,1.03996496411694,5,0.191846584074584,0.953564039425747,0.0795454545454545,1,1,0,1,7,1.03996496411694,1,-0.432346015273735,NA,3.38928965198431,0.934514666855187,0.279040404040404,0.583333333333333,0.833333333333333,0.416666666666667,0.583333333333333,0.0833333333333333,13,1.08333333333333,1,1,1,5,0.253571428571429
46,10490,"male",4,1,104,10469,15,0,-0.672538245981366,3,-0.753078077463994,4,-0.207833799414132,0.0191751574722574,0,1,1,0,1,2,-1.20133883785923,0,-0.672538245981366,NA,-0.607514182902848,0.0191751574722575,0,0.25,0,0.333333333333333,0.166666666666667,0,3,0.25,1,1,1,5,0.115151515151515
